review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source
174,Hailey Barajas,45,Apple,iPhone 13,1106.38,CAD,1.38,2.0,Neutral,Canada,English,2025-02-22,True,1,1,1,1,2,3,AliExpress
175,Miss Diana Price,50,Apple,iPhone SE,817.84,GBP,0.78,3.0,Positive,UK,English,2024-02-10,True,1,3,5,3,2,4,Amazon
176,Megan O'Neill-Lucas,34,Realme,Realme 12 Pro,249.61,GBP,0.78,4.0,Positive,UK,English,2023-04-25,True,4,4,4,3,2,4,Flipkart
177,Rehaan Kalita,30,Google,Pixel 7a,975.56,INR,83.0,2.0,Negative,India,Hindi,2024-11-12,True,1,2,3,1,2,1,eBay
178,Kevin Wolf,26,Google,Pixel 8,839.05,USD,1.0,1.0,Neutral,USA,English,2025-05-06,True,1,1,1,1,1,1,AliExpress
179,Brian Lee,27,Google,Pixel 8,757.22,AED,3.67,5.0,Positive,UAE,English,2023-10-10,False,4,4,5,4,4,8,Amazon
180,Eric Erickson,22,Realme,Realme Narzo 70,392.82000000000005,AED,3.67,4.0,Positive,UAE,English,2023-05-06,False,3,2,4,4,3,3,eBay
181,William Tran,39,Xiaomi,Poco X6,490.04,USD,1.0,3.0,Positive,USA,English,2025-10-09,True,3,2,4,2,2,4,Amazon
182,Frances Taylor,18,OnePlus,OnePlus 11R,484.6,GBP,0.78,1.0,Positive,UK,English,2024-11-22,True,1,1,1,2,1,6,AliExpress
183,Adam Mitchell,18,Google,Pixel 6,522.54,AUD,1.53,5.0,Positive,Australia,English,2024-11-03,True,4,3,3,4,5,6,AliExpress
184,Cody Williams,24,Xiaomi,Redmi Note 13,385.47,USD,1.0,2.0,Negative,USA,English,2024-11-02,True,3,3,2,2,1,1,Flipkart
185,Austin Vasquez,18,Xiaomi,Mi 13 Pro,590.32,AED,3.67,3.0,Neutral,UAE,English,2025-04-05,True,4,2,2,3,4,5,BestBuy
186,Cord Fischer,36,Xiaomi,Mi 13 Pro,660.5,EUR,0.93,5.0,Neutral,Germany,German,2025-03-14,True,5,5,4,4,3,5,eBay
187,Angela Wright,26,Apple,iPhone 14,1457.67,USD,1.0,3.0,Positive,USA,English,2025-03-06,True,3,3,2,2,1,6,BestBuy
188,Upkaar Virk,32,Motorola,Edge 50,717.58,INR,83.0,4.0,Positive,India,Hindi,2024-06-03,True,5,3,3,2,2,8,eBay
189,Melina da Rosa,34,OnePlus,OnePlus 11R,788.11,BRL,5.7,3.0,Positive,Brazil,Portuguese,2025-04-23,True,1,1,1,4,2,3,BestBuy
190,Miss Ruth Houghton,28,Apple,iPhone 13,1248.36,GBP,0.78,5.0,Positive,UK,English,2025-05-26,False,4,5,5,5,5,3,BestBuy
191,Annette Farmer,29,Motorola,Razr 40,366.71,AUD,1.53,4.0,Positive,Australia,English,2025-06-19,True,4,3,3,3,4,4,eBay
192,Aishani Bumb,39,Motorola,Razr 40,489.82,INR,83.0,5.0,Positive,India,Hindi,2023-06-22,True,3,5,5,4,5,4,BestBuy
193,Juan Moore,18,Realme,Realme Narzo 70,186.35,AUD,1.53,2.0,Negative,Australia,English,2024-07-17,True,2,3,1,1,3,1,Flipkart
194,Olivia da Rocha,35,Google,Pixel 6,592.9,BRL,5.7,2.0,Negative,Brazil,Portuguese,2022-12-11,True,2,2,1,3,3,1,Amazon
195,João Pedro Santos,29,Apple,iPhone 13,1166.34,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-01-04,True,5,3,4,2,3,5,eBay
196,Jordan Mcdaniel,47,OnePlus,OnePlus 11R,820.24,AUD,1.53,4.0,Positive,Australia,English,2023-12-06,False,5,2,4,3,4,3,Flipkart
197,Lori Guerrero,21,Samsung,Galaxy S24,648.38,USD,1.0,3.0,Positive,USA,English,2023-08-25,True,2,2,3,4,2,11,eBay
198,Bruna Nogueira,40,Google,Pixel 7a,722.67,BRL,5.7,2.0,Negative,Brazil,Portuguese,2023-10-06,True,4,1,1,2,2,3,Amazon
199,Susan Serrano,22,OnePlus,OnePlus Nord 3,808.55,USD,1.0,5.0,Positive,USA,English,2023-02-09,True,4,5,4,4,5,3,BestBuy
200,Enzo Vieira,18,Apple,iPhone 13,1311.55,BRL,5.7,2.0,Positive,Brazil,Portuguese,2024-02-11,True,2,1,1,2,2,4,BestBuy
201,Imke Ebert,35,Samsung,Galaxy A55,649.96,EUR,0.93,2.0,Positive,Germany,German,2024-10-19,True,3,1,1,3,1,6,eBay
202,Derek Harrison-Hewitt,39,Realme,Realme Narzo 70,392.82000000000005,GBP,0.78,1.0,Negative,UK,English,2024-12-07,True,1,1,1,3,1,1,Flipkart
203,Jessica George,27,Google,Pixel 6,607.55,AUD,1.53,2.0,Neutral,Australia,English,2024-08-23,False,2,2,1,2,1,0,Amazon
204,Lindsey Johnson,18,Xiaomi,Redmi Note 13,311.18,AED,3.67,3.0,Positive,UAE,English,2023-10-12,True,3,2,2,2,2,8,eBay
205,Alícia Teixeira,39,Xiaomi,Poco X6,450.06,BRL,5.7,4.0,Positive,Brazil,Portuguese,2025-08-31,True,2,4,3,4,3,5,BestBuy
206,Laura Hines,56,Samsung,Galaxy Z Flip,819.27,AUD,1.53,4.0,Positive,Australia,English,2023-07-21,False,2,5,4,4,5,7,Flipkart
207,Stella Rezende,29,Xiaomi,Poco X6,627.49,BRL,5.7,1.0,Negative,Brazil,Portuguese,2024-09-07,True,2,1,1,1,1,1,BestBuy
208,Catherine Richards,42,Realme,Realme Narzo 70,452.29,CAD,1.38,2.0,Positive,Canada,English,2025-07-04,True,1,1,2,1,1,3,Amazon
209,Tracy Harrison,18,Google,Pixel 6,933.64,CAD,1.38,3.0,Neutral,Canada,English,2024-07-17,True,2,2,3,3,2,5,Flipkart
210,Miss Hollie Webb,44,Samsung,Galaxy S24,540.32,GBP,0.78,3.0,Neutral,UK,English,2023-06-28,True,3,2,2,3,3,6,Flipkart
211,Michael Roberts,39,Motorola,Razr 40,293.89,USD,1.0,3.0,Positive,USA,English,2024-07-05,True,2,1,2,2,3,3,AliExpress
212,Krista Gibson,41,Motorola,Razr 40,429.68,AED,3.67,1.0,Negative,UAE,English,2024-02-22,False,1,1,1,1,1,2,BestBuy
213,Brian Barton,18,Samsung,Galaxy Z Flip,590.93,USD,1.0,3.0,Neutral,USA,English,2024-12-29,True,3,1,3,3,2,0,BestBuy
214,April Booth,25,Google,Pixel 8,919.37,AUD,1.53,4.0,Positive,Australia,English,2024-10-08,True,3,3,4,3,4,10,eBay
215,Cody Cox,36,Apple,iPhone 14,753.8,AUD,1.53,5.0,Positive,Australia,English,2024-12-04,True,3,4,4,4,5,3,Amazon
216,Melina Teixeira,33,Google,Pixel 6,958.61,BRL,5.7,4.0,Neutral,Brazil,Portuguese,2023-01-10,True,5,5,5,4,5,5,Amazon
217,Joshua Pennington,18,Xiaomi,Poco X6,314.44,CAD,1.38,3.0,Neutral,Canada,English,2024-09-01,True,3,3,2,3,4,3,Flipkart
218,Kari Johnson,40,Apple,iPhone 15 Pro,1100.29,USD,1.0,2.0,Neutral,USA,English,2025-06-26,True,3,1,1,3,3,1,Flipkart
219,Cynthia Moore,33,Apple,iPhone 13,1064.14,AED,3.67,2.0,Neutral,UAE,English,2025-02-23,True,3,2,2,2,2,2,Flipkart
220,Karl-Dieter Ladeck,31,OnePlus,OnePlus Nord 3,722.19,EUR,0.93,4.0,Positive,Germany,German,2023-03-15,True,4,2,5,3,3,9,AliExpress
221,Ryan Wilson,30,Apple,iPhone SE,1342.11,USD,1.0,2.0,Negative,USA,English,2023-04-22,True,3,1,1,1,2,1,eBay
222,Martin Morley,23,OnePlus,OnePlus Nord 3,600.64,GBP,0.78,4.0,Positive,UK,English,2024-01-18,True,3,2,3,2,3,4,Flipkart
223,Júlia Leão,31,OnePlus,OnePlus Nord 3,516.7,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-11-09,True,4,3,3,3,3,5,eBay
224,Adrian Murphy,29,Realme,Realme Narzo 70,240.51,GBP,0.78,2.0,Neutral,UK,English,2023-06-03,True,1,1,1,2,1,0,eBay
225,Rayaan Trivedi,46,Google,Pixel 7a,751.16,INR,83.0,3.0,Positive,India,Hindi,2023-05-22,True,5,4,3,4,5,7,Flipkart
226,Desiree Tyler,27,OnePlus,OnePlus Nord 3,894.85,CAD,1.38,4.0,Positive,Canada,English,2024-07-27,True,5,3,2,3,4,5,BestBuy
227,Yashica Loke,38,Motorola,Edge 50,586.85,INR,83.0,2.0,Positive,India,Hindi,2022-10-25,True,1,2,1,2,1,6,Flipkart
228,Leanne Smart-Jackson,22,Samsung,Galaxy A55,774.55,GBP,0.78,2.0,Neutral,UK,English,2025-08-12,True,1,3,2,1,2,2,Flipkart
229,Dr. Ingetraud Renner MBA.,33,Xiaomi,Poco X6,637.04,EUR,0.93,4.0,Positive,Germany,German,2024-04-10,True,5,4,3,2,3,3,BestBuy
230,Phillip Bennett,29,Motorola,Moto G Power,324.52,CAD,1.38,4.0,Positive,Canada,English,2024-03-04,True,4,5,3,3,2,7,BestBuy
231,Isaque Oliveira,32,Motorola,Moto G Power,322.67,BRL,5.7,5.0,Positive,Brazil,Portuguese,2024-06-07,False,5,5,4,5,5,3,Flipkart
232,Nirja Bassi,32,Motorola,Moto G Power,469.42,INR,83.0,4.0,Positive,India,Hindi,2024-02-28,True,3,3,3,5,3,5,Amazon
233,Univ.Prof. Traude Kranz MBA.,28,Realme,Realme 12 Pro,417.63,EUR,0.93,1.0,Negative,Germany,German,2025-08-18,True,2,1,1,1,1,2,AliExpress
234,Marissa Hernandez,21,Samsung,Galaxy Z Flip,717.55,USD,1.0,2.0,Negative,USA,English,2022-12-18,False,2,2,3,1,1,1,Amazon
235,Theodoro Pastor,28,Xiaomi,Redmi Note 13,371.69,BRL,5.7,2.0,Negative,Brazil,Portuguese,2024-03-20,True,2,1,2,1,1,6,Amazon
236,Ria Chaudhry,36,OnePlus,OnePlus 12,386.14,INR,83.0,3.0,Neutral,India,Hindi,2025-01-16,False,1,1,1,2,3,3,BestBuy
237,Thomas Wood,47,Motorola,Edge 50,405.26,GBP,0.78,4.0,Positive,UK,English,2024-07-19,False,3,2,4,2,2,8,eBay
238,Tracy Jones,18,Realme,Realme 12 Pro,455.95,AED,3.67,1.0,Negative,UAE,English,2023-12-07,False,1,1,1,1,3,0,Amazon
239,Dr Gail Francis,23,OnePlus,OnePlus 12,987.37,GBP,0.78,4.0,Positive,UK,English,2024-03-15,True,4,5,2,4,3,2,BestBuy
240,Shannon James,35,Samsung,Galaxy Note 20,1092.01,USD,1.0,4.0,Positive,USA,English,2024-02-25,True,2,4,2,5,3,6,AliExpress
241,Stacy Freeman,29,Xiaomi,Redmi Note 13,242.34,USD,1.0,5.0,Positive,USA,English,2025-02-08,True,4,3,5,5,4,6,AliExpress
242,Linus Bohnbach,34,Samsung,Galaxy A55,875.6,EUR,0.93,2.0,Positive,Germany,German,2023-10-21,True,1,2,2,1,2,5,Flipkart
243,Glenn Wall,26,Google,Pixel 7a,712.8,GBP,0.78,3.0,Neutral,UK,English,2023-10-10,False,3,4,1,2,2,3,Amazon
244,Radha Chaudhari,33,Google,Pixel 6,737.16,INR,83.0,3.0,Positive,India,Hindi,2025-07-02,True,2,2,2,1,3,11,eBay
245,Sachi Ganesan,35,OnePlus,OnePlus Nord 3,790.33,INR,83.0,5.0,Positive,India,Hindi,2025-10-04,True,5,4,5,5,3,7,Amazon
246,Allen Nguyen,29,Motorola,Razr 40,223.56,AUD,1.53,3.0,Positive,Australia,English,2023-01-17,True,3,2,4,4,3,5,BestBuy
247,Eleanor Patel-Lane,33,Motorola,Razr 40,562.12,GBP,0.78,2.0,Neutral,UK,English,2025-01-24,True,1,2,2,1,1,1,Flipkart
248,Michael White,28,Motorola,Edge 50,654.37,USD,1.0,1.0,Negative,USA,English,2023-07-20,True,1,2,2,1,1,0,Amazon
249,Lavanya Khosla,24,Motorola,Edge 50,700.97,INR,83.0,1.0,Negative,India,Hindi,2024-12-03,True,1,1,1,1,1,1,AliExpress
250,Vincent Shenoy,30,Xiaomi,Mi 13 Pro,593.69,INR,83.0,3.0,Positive,India,Hindi,2025-07-08,True,3,4,3,2,4,5,Amazon
251,David Smith,36,Motorola,Razr 40,455.67,AUD,1.53,1.0,Negative,Australia,English,2024-10-13,True,1,1,1,1,1,0,eBay
252,Megan Moore,19,Xiaomi,Poco X6,446.27,AED,3.67,3.0,Positive,UAE,English,2024-09-07,False,1,1,3,4,3,3,eBay
253,Victoria Evans,31,Realme,Realme Narzo 70,331.65,AUD,1.53,3.0,Positive,Australia,English,2024-08-11,False,3,3,3,4,2,5,eBay
254,Malcolm Murphy-Atkins,39,Apple,iPhone 15 Pro,1237.91,GBP,0.78,2.0,Negative,UK,English,2024-06-10,True,2,1,1,1,3,2,Amazon
255,Frau Edeltrud Kranz B.Eng.,41,OnePlus,OnePlus 11R,995.18,EUR,0.93,4.0,Positive,Germany,German,2025-04-01,True,5,4,3,2,2,8,eBay
256,Michael Johnson,20,Samsung,Galaxy Z Flip,905.38,AUD,1.53,5.0,Positive,Australia,English,2025-08-09,True,4,4,5,5,5,7,BestBuy
257,Emmy Anders-Rosemann,37,Google,Pixel 7a,961.15,EUR,0.93,3.0,Positive,Germany,German,2025-09-21,True,4,3,3,2,2,4,eBay
258,Mr Leon Morris,30,OnePlus,OnePlus 11R,403.04,GBP,0.78,5.0,Positive,UK,English,2024-01-09,False,4,5,2,4,4,6,eBay
259,Crystal Pham,40,Apple,iPhone 13,755.52,USD,1.0,3.0,Positive,USA,English,2023-09-27,True,2,3,3,2,3,7,AliExpress
260,Lisa Byrd,41,Apple,iPhone 13,917.56,AED,3.67,3.0,Neutral,UAE,English,2025-08-11,True,4,2,3,2,4,4,Amazon
261,Breanna Davis,32,Google,Pixel 8,998.91,AUD,1.53,1.0,Negative,Australia,English,2025-06-22,True,2,1,1,1,1,0,Flipkart
262,Michael Herbert,30,Apple,iPhone 14,1094.51,GBP,0.78,1.0,Negative,UK,English,2024-09-05,False,1,1,1,1,1,2,Amazon
263,Jacob Anderson,32,OnePlus,OnePlus Nord 3,411.73,AED,3.67,4.0,Positive,UAE,English,2024-01-23,True,5,4,3,5,3,5,eBay
264,Dr Angela Thorpe,40,Samsung,Galaxy S24,978.49,GBP,0.78,1.0,Neutral,UK,English,2025-02-05,True,1,1,2,1,2,1,eBay
265,Holly Shaw,33,Apple,iPhone SE,927.63,AUD,1.53,5.0,Positive,Australia,English,2023-12-19,False,4,4,5,4,4,1,Flipkart
266,Dawn Summers,36,Realme,Realme 12 Pro,425.95,AUD,1.53,4.0,Positive,Australia,English,2024-11-08,True,2,5,3,3,2,8,Flipkart
267,Elizabeth Harrell,27,Motorola,Edge 50,621.04,CAD,1.38,3.0,Neutral,Canada,English,2023-04-18,True,1,4,2,4,2,2,AliExpress
268,Ian Dale,29,OnePlus,OnePlus Nord 3,428.29,GBP,0.78,4.0,Neutral,UK,English,2023-10-07,True,4,3,3,2,4,3,eBay
269,Maria Laura Novais,39,Realme,Realme Narzo 70,348.3,BRL,5.7,4.0,Positive,Brazil,Portuguese,2024-05-12,True,5,2,5,3,4,6,eBay
270,James Baker,35,Realme,Realme 12 Pro,396.41,AED,3.67,4.0,Positive,UAE,English,2023-05-01,True,3,5,5,4,5,4,AliExpress
271,Jeffrey Davies,25,Realme,Realme 12 Pro,561.37,GBP,0.78,3.0,Positive,UK,English,2025-08-31,False,2,1,2,3,4,5,AliExpress
272,Eileen Palmer-Dawson,35,Samsung,Galaxy Note 20,1340.88,GBP,0.78,3.0,Positive,UK,English,2024-05-21,False,3,3,3,5,4,5,Flipkart
273,Miguel Heintze,38,OnePlus,OnePlus 11R,988.64,EUR,0.93,4.0,Positive,Germany,German,2024-10-23,True,3,2,2,5,4,4,AliExpress
274,Lorenzo Rörricht,18,OnePlus,OnePlus 12,883.32,EUR,0.93,1.0,Negative,Germany,German,2024-03-14,True,2,1,2,1,2,4,Flipkart
275,Jamie Miah,49,Google,Pixel 6,863.05,GBP,0.78,5.0,Positive,UK,English,2025-07-05,False,5,5,3,5,4,3,AliExpress
276,Susan Turner,32,Apple,iPhone 14,1009.37,USD,1.0,4.0,Positive,USA,English,2024-07-17,True,1,1,3,3,4,2,AliExpress
277,Logan Bath,40,Xiaomi,Poco X6,486.93,INR,83.0,3.0,Neutral,India,Hindi,2022-12-18,True,3,1,2,3,2,1,BestBuy
278,Thales Camargo,22,Xiaomi,Redmi Note 13,261.64,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-03-21,True,2,4,1,5,5,3,Amazon
279,Vitor Gabriel Carvalho,36,Samsung,Galaxy Z Flip,735.37,BRL,5.7,5.0,Positive,Brazil,Portuguese,2024-06-16,True,4,3,4,4,5,5,AliExpress
280,Michael Paul,30,Samsung,Galaxy Note 20,749.94,AUD,1.53,2.0,Neutral,Australia,English,2025-02-07,True,2,1,1,2,1,2,BestBuy
281,Patrick Moore,32,Google,Pixel 6,938.52,USD,1.0,5.0,Positive,USA,English,2024-07-27,True,5,5,5,4,4,6,BestBuy
282,Adam Lee,24,Xiaomi,Redmi Note 13,266.5,GBP,0.78,3.0,Positive,UK,English,2025-06-04,True,1,2,5,1,1,6,eBay
283,Lara Andrade,23,Motorola,Razr 40,645.36,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-09-28,False,3,5,5,5,5,4,AliExpress
284,Jeremy Sampson,18,Realme,Realme Narzo 70,431.71,CAD,1.38,5.0,Positive,Canada,English,2024-05-07,False,4,5,5,4,3,4,eBay
285,Michael Stephens,31,Xiaomi,Mi 13 Pro,648.29,AED,3.67,5.0,Positive,UAE,English,2025-07-19,False,5,5,5,4,5,3,AliExpress
286,James Lopez,18,Xiaomi,Redmi Note 13,353.21,CAD,1.38,3.0,Neutral,Canada,English,2023-04-29,True,4,2,3,1,3,1,BestBuy
287,Samantha Davis,41,Xiaomi,Poco X6,605.93,AED,3.67,5.0,Positive,UAE,English,2023-09-16,False,4,5,5,5,5,5,eBay
288,Linda Smith,25,Samsung,Galaxy Note 20,1297.39,AUD,1.53,4.0,Positive,Australia,English,2024-03-23,True,3,4,5,2,4,8,Amazon
289,Cameron Cunningham,27,Google,Pixel 6,969.13,CAD,1.38,2.0,Neutral,Canada,English,2023-02-05,True,3,2,1,2,1,3,eBay
290,Klaus-Michael Hande B.A.,35,Google,Pixel 7a,743.2,EUR,0.93,4.0,Positive,Germany,German,2024-03-15,True,3,3,4,4,4,5,Amazon
291,Rachel Carlson,18,Xiaomi,Mi 13 Pro,443.09,AUD,1.53,3.0,Positive,Australia,English,2023-12-26,True,3,3,3,2,3,7,Flipkart
292,Davi Lucca Nogueira,33,Google,Pixel 6,571.97,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-11-15,True,4,5,2,4,4,7,Flipkart
293,Ashley Delacruz,28,Realme,Realme Narzo 70,546.68,AED,3.67,4.0,Positive,UAE,English,2023-05-14,True,5,3,2,3,4,8,AliExpress
294,Richard Young,20,Samsung,Galaxy Note 20,1238.85,AUD,1.53,3.0,Neutral,Australia,English,2024-03-07,False,4,3,3,2,2,1,BestBuy
295,Derek Martinez,37,Google,Pixel 7a,1076.85,AED,3.67,1.0,Neutral,UAE,English,2024-08-05,True,1,1,1,1,1,2,Amazon
296,Nichole Alvarez,40,OnePlus,OnePlus Nord 3,573.66,USD,1.0,4.0,Positive,USA,English,2024-05-06,True,3,5,5,3,3,7,Amazon
297,Henner Paffrath,21,Google,Pixel 7a,751.38,EUR,0.93,5.0,Positive,Germany,German,2023-10-01,True,2,5,5,4,4,3,AliExpress
298,Ana Clara Siqueira,22,Xiaomi,Redmi Note 13,657.5,BRL,5.7,1.0,Negative,Brazil,Portuguese,2025-08-10,True,1,1,1,1,1,2,Amazon
299,Judith Maynard,25,Samsung,Galaxy S24,1021.33,AED,3.67,2.0,Neutral,UAE,English,2023-01-24,True,1,3,3,1,3,1,Flipkart
300,Dr. Jessica Rodriguez DDS,29,Xiaomi,Poco X6,589.02,AED,3.67,4.0,Positive,UAE,English,2024-09-10,True,4,4,2,4,3,1,AliExpress
301,Bobby Franklin,40,OnePlus,OnePlus 11R,612.26,AED,3.67,4.0,Positive,UAE,English,2023-02-01,True,2,3,4,2,3,5,Flipkart
302,Marcus Richards,19,Xiaomi,Poco X6,676.7,AUD,1.53,3.0,Positive,Australia,English,2024-03-10,True,1,2,2,2,3,2,BestBuy
303,Kyle Phillips,43,Google,Pixel 7a,1045.66,CAD,1.38,4.0,Positive,Canada,English,2024-12-15,True,4,3,4,3,4,8,Flipkart
304,Annette Miles,34,OnePlus,OnePlus Nord 3,605.66,CAD,1.38,4.0,Positive,Canada,English,2025-08-04,True,3,3,3,5,4,4,AliExpress
305,Heinz-Dieter Mentzel B.A.,28,Motorola,Razr 40,426.42,EUR,0.93,4.0,Positive,Germany,German,2024-07-25,True,3,2,3,4,3,4,AliExpress
306,Jesse Perry,32,Xiaomi,Mi 13 Pro,669.03,AUD,1.53,2.0,Negative,Australia,English,2023-03-18,True,2,1,1,1,3,1,Amazon
307,Hiltraud Johann,26,OnePlus,OnePlus Nord 3,879.35,EUR,0.93,4.0,Positive,Germany,German,2025-08-20,True,3,2,5,5,3,5,AliExpress
308,Gusti Fliegner,18,OnePlus,OnePlus 11R,924.39,EUR,0.93,5.0,Positive,Germany,German,2025-09-22,True,5,5,4,4,3,2,AliExpress
309,Ekalinga Chand,27,Samsung,Galaxy A55,908.74,INR,83.0,1.0,Negative,India,Hindi,2023-03-03,True,1,1,1,2,1,1,Amazon
310,Brent Rodgers,19,Apple,iPhone 15 Pro,832.98,AUD,1.53,2.0,Negative,Australia,English,2023-05-12,True,1,1,3,2,2,0,Flipkart
311,Ana Liz Pastor,21,Apple,iPhone 13,905.65,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-03-12,True,4,5,5,4,4,8,BestBuy
312,Jason Roy,43,OnePlus,OnePlus Nord 3,866.06,INR,83.0,1.0,Negative,India,Hindi,2024-04-23,True,1,1,1,1,1,2,Amazon
313,Dr Richard Morgan,34,Samsung,Galaxy Z Flip,1148.96,GBP,0.78,3.0,Positive,UK,English,2025-05-11,True,3,4,2,2,2,9,Flipkart
314,Indira Chawla,37,Realme,Realme Narzo 70,367.63,INR,83.0,5.0,Positive,India,Hindi,2025-04-06,True,3,5,5,5,4,7,Amazon
315,Brittney Olson,24,OnePlus,OnePlus Nord 3,933.31,AED,3.67,5.0,Positive,UAE,English,2023-04-08,False,3,5,5,4,5,4,Flipkart
316,Justin Wilson,51,Motorola,Razr 40,299.3,AED,3.67,2.0,Neutral,UAE,English,2023-12-28,False,2,1,1,1,1,4,BestBuy
317,Dipl.-Ing. Sigismund Rörricht B.Sc.,31,Samsung,Galaxy Z Flip,1119.25,EUR,0.93,1.0,Negative,Germany,German,2025-05-25,True,1,1,3,2,1,5,BestBuy
318,Sandra Adams,41,Google,Pixel 6,855.03,CAD,1.38,4.0,Positive,Canada,English,2023-07-29,False,5,3,5,1,4,4,AliExpress
319,Leonardo Fernandes,25,OnePlus,OnePlus 12,633.56,BRL,5.7,1.0,Neutral,Brazil,Portuguese,2024-04-19,False,1,1,1,1,1,1,eBay
320,Pratyush Dhar,21,OnePlus,OnePlus 12,709.33,INR,83.0,2.0,Neutral,India,Hindi,2025-03-19,True,1,2,2,1,2,2,BestBuy
321,Ekaraj Dhar,23,OnePlus,OnePlus Nord 3,419.0,INR,83.0,1.0,Negative,India,Hindi,2025-07-01,True,2,1,1,1,2,1,Amazon
322,Anna Moreno,46,Realme,Realme 12 Pro,196.77,AED,3.67,4.0,Positive,UAE,English,2024-05-28,True,5,2,2,3,3,8,AliExpress
323,Glen Wood,39,Realme,Realme Narzo 70,371.37,USD,1.0,3.0,Positive,USA,English,2024-03-08,True,3,2,2,2,3,6,Flipkart
324,Mr Richard Bryan,43,Samsung,Galaxy Z Flip,416.03,GBP,0.78,2.0,Negative,UK,English,2025-06-07,True,1,2,1,2,2,0,AliExpress
325,Brad Ramos,27,Xiaomi,Poco X6,490.86,CAD,1.38,3.0,Neutral,Canada,English,2024-08-10,True,3,3,2,3,2,4,Amazon
326,Mr. Donald Fischer,35,Google,Pixel 7a,953.87,AUD,1.53,3.0,Positive,Australia,English,2023-04-16,True,1,2,2,1,2,3,AliExpress
327,Dr Victoria Abbott,30,Google,Pixel 8,961.44,GBP,0.78,4.0,Positive,UK,English,2025-09-09,False,3,3,4,4,4,8,eBay
328,Kelsey Parker,42,Apple,iPhone 13,1450.54,AED,3.67,3.0,Positive,UAE,English,2023-09-29,False,1,3,2,2,3,7,eBay
329,Kyle Smith,32,Samsung,Galaxy Z Flip,1201.84,AED,3.67,4.0,Positive,UAE,English,2024-02-02,True,5,3,5,2,5,2,eBay
330,Davi Miguel Teixeira,18,Realme,Realme 12 Pro,379.21,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-11-22,True,2,4,3,5,5,4,AliExpress
331,Luan Campos,26,Apple,iPhone 14,1253.38,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2022-11-03,True,1,2,2,2,2,4,eBay
332,Qushi Gill,22,Apple,iPhone 15 Pro,1473.36,INR,83.0,4.0,Neutral,India,Hindi,2023-05-10,True,3,1,5,3,4,2,Flipkart
333,Yasmin Santos,18,Motorola,Razr 40,783.11,BRL,5.7,3.0,Positive,Brazil,Portuguese,2023-10-14,True,3,4,3,3,4,3,eBay
334,Leonard Lee,29,Xiaomi,Redmi Note 13,669.96,GBP,0.78,3.0,Positive,UK,English,2024-04-24,True,3,4,2,3,2,2,eBay
335,Andrea Taylor,18,Xiaomi,Poco X6,210.92,GBP,0.78,2.0,Neutral,UK,English,2022-12-26,True,1,3,1,2,1,3,BestBuy
336,Allana Marques,30,Xiaomi,Poco X6,507.53,BRL,5.7,3.0,Negative,Brazil,Portuguese,2023-02-19,False,4,2,3,2,4,1,Flipkart
337,Dr Gerard Mahmood,31,Xiaomi,Mi 13 Pro,699.4,GBP,0.78,3.0,Positive,UK,English,2024-07-11,False,2,1,1,3,2,6,Amazon
338,Bimala Contractor,30,Apple,iPhone 15 Pro,1348.55,INR,83.0,1.0,Negative,India,Hindi,2024-07-12,True,1,2,1,1,1,2,AliExpress
339,Ekta Garg,29,Apple,iPhone 15 Pro,1481.97,INR,83.0,4.0,Negative,India,Hindi,2025-06-08,True,4,2,4,5,5,1,Flipkart
340,Janaki Chakrabarti,29,Google,Pixel 8,799.52,INR,83.0,4.0,Positive,India,Hindi,2024-08-30,True,5,4,5,5,3,4,AliExpress
341,Dana Chapman,29,OnePlus,OnePlus 11R,771.39,AUD,1.53,4.0,Positive,Australia,English,2025-01-12,False,5,4,4,2,4,4,AliExpress
342,Hans-Theo Jessel,22,Samsung,Galaxy Z Flip,1267.06,EUR,0.93,3.0,Positive,Germany,German,2024-04-01,True,3,3,4,5,5,3,AliExpress
343,Lucas Gabriel Vasconcelos,18,Realme,Realme 12 Pro,342.24,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-07-10,True,2,3,2,1,4,4,BestBuy
344,Mark Schmidt,45,Realme,Realme Narzo 70,392.82000000000005,AUD,1.53,4.0,Positive,Australia,English,2023-08-19,True,4,4,3,2,3,3,eBay
345,Hannah Luna,31,Samsung,Galaxy Z Flip,905.38,CAD,1.38,2.0,Neutral,Canada,English,2025-07-20,False,1,1,1,1,1,3,Flipkart
346,Warinder Chauhan,28,Motorola,Moto G Power,680.08,INR,83.0,5.0,Positive,India,Hindi,2023-06-06,False,4,5,3,5,5,4,AliExpress
